Frame_ID,Configuration,Panel_ID,Panel_position,Panel_type,Species,Func_group,Type,Measure,Count_perc
16,Random,P136,A,Flat,L_obtusata,Grazer/Herbivore,Mobile,Count,0
16,Random,P136,A,Flat,Limpet_recruit,Grazer/Herbivore,Mobile,Count,0
16,Random,P136,A,Flat,N_lapillus,Predator,Mobile,Count,0
16,Random,P136,A,Flat,Polychaete,Unknown,Mobile,Count,0
16,Random,P136,A,Flat,O_bilamellata,Predator,Mobile,Count,0
16,Random,P136,A,Flat,O_erinaceus,Predator,Mobile,Count,0
16,Random,P136,A,Flat,P_nothus,Predator,Mobile,Count,0
16,Random,P136,A,Flat,P_quadrilineata,Predator,Mobile,Count,0
16,Random,P136,A,Flat,S_umbilicalis,Grazer/Herbivore,Mobile,Count,0
16,Random,P136,A,Flat,T_reticulata,Scavenger/Detritivore,Mobile,Count,0
16,Random,P137,B,cm_5,Cirripedia,Suspension feeder,Sessile,Percent,50
16,Random,P137,B,cm_5,C_eumyota,Suspension feeder,Sessile,Percent,0
16,Random,P137,B,cm_5,F_serratus,Leathery macrophyte,Sessile,Percent,0
16,Random,P137,B,cm_5,F_spiralis,Leathery macrophyte,Sessile,Percent,100
16,Random,P137,B,cm_5,F_vesiculosus,Leathery macrophyte,Sessile,Percent,0
16,Random,P137,B,cm_5,Juv_fucus,Leathery macrophyte,Sessile,Percent,0
16,Random,P137,B,cm_5,M_gigas,Suspension feeder,Sessile,Count,0
16,Random,P137,B,cm_5,O_littoralis,Suspension feeder,Sessile,Percent,0
16,Random,P137,B,cm_5,S_spirorbis,Suspension feeder,Sessile,Percent,0
16,Random,P137,B,cm_5,Spirobranchus,Suspension feeder,Sessile,Percent,0
16,Random,P137,B,cm_5,U_intestinalis,Corticated foliose,Sessile,Percent,0
16,Random,P137,B,cm_5,U_lactuca,Corticated foliose,Sessile,Percent,0
16,Random,P137,B,cm_5,W_subatra,Suspension feeder,Sessile,Percent,0
16,Random,P137,B,cm_5,A_ephippium,Suspension feeder,Sessile,Count,0
16,Random,P137,B,cm_5,M_edulis,Suspension feeder,Sessile,Count,1
16,Random,P137,B,cm_5,M_varia,Suspension feeder,Sedentary,Count,0
16,Random,P137,B,cm_5,Sediment,NA,NA,Percent,15
16,Random,P137,B,cm_5,C_maenas,Omnivore,Mobile,Count,0
16,Random,P137,B,cm_5,C_zizyphinum,Grazer/Herbivore,Mobile,Count,0
16,Random,P137,B,cm_5,L_littorea,Grazer/Herbivore,Mobile,Count,0
16,Random,P137,B,cm_5,L_obtusata,Grazer/Herbivore,Mobile,Count,0
16,Random,P137,B,cm_5,Limpet_recruit,Grazer/Herbivore,Mobile,Count,0
16,Random,P137,B,cm_5,N_lapillus,Predator,Mobile,Count,0
16,Random,P137,B,cm_5,Polychaete,Unknown,Mobile,Count,0
16,Random,P137,B,cm_5,O_bilamellata,Predator,Mobile,Count,0
16,Random,P137,B,cm_5,O_erinaceus,Predator,Mobile,Count,0
16,Random,P137,B,cm_5,P_nothus,Predator,Mobile,Count,0
16,Random,P137,B,cm_5,P_quadrilineata,Predator,Mobile,Count,0
16,Random,P137,B,cm_5,S_umbilicalis,Grazer/Herbivore,Mobile,Count,1
16,Random,P137,B,cm_5,T_reticulata,Scavenger/Detritivore,Mobile,Count,0
16,Random,P138,C,Ripple,Cirripedia,Suspension feeder,Sessile,Percent,10
16,Random,P138,C,Ripple,C_eumyota,Suspension feeder,Sessile,Percent,0
16,Random,P138,C,Ripple,F_serratus,Leathery macrophyte,Sessile,Percent,0
16,Random,P138,C,Ripple,F_spiralis,Leathery macrophyte,Sessile,Percent,3
16,Random,P138,C,Ripple,F_vesiculosus,Leathery macrophyte,Sessile,Percent,0
16,Random,P138,C,Ripple,Juv_fucus,Leathery macrophyte,Sessile,Percent,2
16,Random,P138,C,Ripple,M_gigas,Suspension feeder,Sessile,Count,1
16,Random,P138,C,Ripple,O_littoralis,Suspension feeder,Sessile,Percent,0
16,Random,P138,C,Ripple,S_spirorbis,Suspension feeder,Sessile,Percent,0
16,Random,P138,C,Ripple,Spirobranchus,Suspension feeder,Sessile,Percent,0
16,Random,P138,C,Ripple,U_intestinalis,Corticated foliose,Sessile,Percent,15
16,Random,P138,C,Ripple,U_lactuca,Corticated foliose,Sessile,Percent,0
16,Random,P138,C,Ripple,W_subatra,Suspension feeder,Sessile,Percent,0
16,Random,P138,C,Ripple,A_ephippium,Suspension feeder,Sessile,Count,0
16,Random,P138,C,Ripple,M_edulis,Suspension feeder,Sessile,Count,0
16,Random,P138,C,Ripple,M_varia,Suspension feeder,Sedentary,Count,0
16,Random,P138,C,Ripple,Sediment,NA,NA,Percent,10
16,Random,P138,C,Ripple,C_maenas,Omnivore,Mobile,Count,0
16,Random,P138,C,Ripple,C_zizyphinum,Grazer/Herbivore,Mobile,Count,0
16,Random,P138,C,Ripple,L_littorea,Grazer/Herbivore,Mobile,Count,0
16,Random,P138,C,Ripple,L_obtusata,Grazer/Herbivore,Mobile,Count,0
16,Random,P138,C,Ripple,Limpet_recruit,Grazer/Herbivore,Mobile,Count,0
16,Random,P138,C,Ripple,N_lapillus,Predator,Mobile,Count,0
16,Random,P138,C,Ripple,Polychaete,Unknown,Mobile,Count,0
16,Random,P138,C,Ripple,O_bilamellata,Predator,Mobile,Count,0
16,Random,P138,C,Ripple,O_erinaceus,Predator,Mobile,Count,0
16,Random,P138,C,Ripple,P_nothus,Predator,Mobile,Count,0
16,Random,P138,C,Ripple,P_quadrilineata,Predator,Mobile,Count,0
16,Random,P138,C,Ripple,S_umbilicalis,Grazer/Herbivore,Mobile,Count,0
16,Random,P138,C,Ripple,T_reticulata,Scavenger/Detritivore,Mobile,Count,0
16,Random,P139,D,Ripple,Cirripedia,Suspension feeder,Sessile,Percent,5
16,Random,P139,D,Ripple,C_eumyota,Suspension feeder,Sessile,Percent,0
16,Random,P139,D,Ripple,F_serratus,Leathery macrophyte,Sessile,Percent,0
16,Random,P139,D,Ripple,F_spiralis,Leathery macrophyte,Sessile,Percent,0
16,Random,P139,D,Ripple,F_vesiculosus,Leathery macrophyte,Sessile,Percent,0
16,Random,P139,D,Ripple,Juv_fucus,Leathery macrophyte,Sessile,Percent,0
16,Random,P139,D,Ripple,M_gigas,Suspension feeder,Sessile,Count,0
16,Random,P139,D,Ripple,O_littoralis,Suspension feeder,Sessile,Percent,0
16,Random,P139,D,Ripple,S_spirorbis,Suspension feeder,Sessile,Percent,0
16,Random,P139,D,Ripple,Spirobranchus,Suspension feeder,Sessile,Percent,0
16,Random,P139,D,Ripple,U_intestinalis,Corticated foliose,Sessile,Percent,70
16,Random,P139,D,Ripple,U_lactuca,Corticated foliose,Sessile,Percent,0
16,Random,P139,D,Ripple,W_subatra,Suspension feeder,Sessile,Percent,0
16,Random,P139,D,Ripple,A_ephippium,Suspension feeder,Sessile,Count,0
16,Random,P139,D,Ripple,M_edulis,Suspension feeder,Sessile,Count,0
16,Random,P139,D,Ripple,M_varia,Suspension feeder,Sedentary,Count,0
16,Random,P139,D,Ripple,Sediment,NA,NA,Percent,45
16,Random,P139,D,Ripple,C_maenas,Omnivore,Mobile,Count,0
16,Random,P139,D,Ripple,C_zizyphinum,Grazer/Herbivore,Mobile,Count,0
16,Random,P139,D,Ripple,L_littorea,Grazer/Herbivore,Mobile,Count,0
16,Random,P139,D,Ripple,L_obtusata,Grazer/Herbivore,Mobile,Count,0
16,Random,P139,D,Ripple,Limpet_recruit,Grazer/Herbivore,Mobile,Count,0
16,Random,P139,D,Ripple,N_lapillus,Predator,Mobile,Count,0
16,Random,P139,D,Ripple,Polychaete,Unknown,Mobile,Count,0
16,Random,P139,D,Ripple,O_bilamellata,Predator,Mobile,Count,0
16,Random,P139,D,Ripple,O_erinaceus,Predator,Mobile,Count,0
16,Random,P139,D,Ripple,P_nothus,Predator,Mobile,Count,0
16,Random,P139,D,Ripple,P_quadrilineata,Predator,Mobile,Count,0
16,Random,P139,D,Ripple,S_umbilicalis,Grazer/Herbivore,Mobile,Count,0
16,Random,P139,D,Ripple,T_reticulata,Scavenger/Detritivore,Mobile,Count,0
2,Random,P14,E,Ripple,Cirripedia,Suspension feeder,Sessile,Percent,3
2,Random,P14,E,Ripple,C_eumyota,Suspension feeder,Sessile,Percent,0
2,Random,P14,E,Ripple,F_serratus,Leathery macrophyte,Sessile,Percent,0
2,Random,P14,E,Ripple,F_spiralis,Leathery macrophyte,Sessile,Percent,0
2,Random,P14,E,Ripple,F_vesiculosus,Leathery macrophyte,Sessile,Percent,5
2,Random,P14,E,Ripple,Juv_fucus,Leathery macrophyte,Sessile,Percent,0
2,Random,P14,E,Ripple,M_gigas,Suspension feeder,Sessile,Count,0
2,Random,P14,E,Ripple,O_littoralis,Suspension feeder,Sessile,Percent,0
2,Random,P14,E,Ripple,S_spirorbis,Suspension feeder,Sessile,Percent,0
2,Random,P14,E,Ripple,Spirobranchus,Suspension feeder,Sessile,Percent,0
2,Random,P14,E,Ripple,U_intestinalis,Corticated foliose,Sessile,Percent,80
2,Random,P14,E,Ripple,U_lactuca,Corticated foliose,Sessile,Percent,0
2,Random,P14,E,Ripple,W_subatra,Suspension feeder,Sessile,Percent,0
2,Random,P14,E,Ripple,A_ephippium,Suspension feeder,Sessile,Count,0
2,Random,P14,E,Ripple,M_edulis,Suspension feeder,Sessile,Count,0
2,Random,P14,E,Ripple,M_varia,Suspension feeder,Sedentary,Count,0
2,Random,P14,E,Ripple,Sediment,NA,NA,Percent,80
2,Random,P14,E,Ripple,C_maenas,Omnivore,Mobile,Count,0
2,Random,P14,E,Ripple,C_zizyphinum,Grazer/Herbivore,Mobile,Count,0
2,Random,P14,E,Ripple,L_littorea,Grazer/Herbivore,Mobile,Count,0
2,Random,P14,E,Ripple,L_obtusata,Grazer/Herbivore,Mobile,Count,1
2,Random,P14,E,Ripple,Limpet_recruit,Grazer/Herbivore,Mobile,Count,0
2,Random,P14,E,Ripple,N_lapillus,Predator,Mobile,Count,0
2,Random,P14,E,Ripple,Polychaete,Unknown,Mobile,Count,0
2,Random,P14,E,Ripple,O_bilamellata,Predator,Mobile,Count,0
2,Random,P14,E,Ripple,O_erinaceus,Predator,Mobile,Count,0
2,Random,P14,E,Ripple,P_nothus,Predator,Mobile,Count,0
2,Random,P14,E,Ripple,P_quadrilineata,Predator,Mobile,Count,0
2,Random,P14,E,Ripple,S_umbilicalis,Grazer/Herbivore,Mobile,Count,2
2,Random,P14,E,Ripple,T_reticulata,Scavenger/Detritivore,Mobile,Count,0
16,Random,P140,E,Ripple,Cirripedia,Suspension feeder,Sessile,Percent,10
16,Random,P140,E,Ripple,C_eumyota,Suspension feeder,Sessile,Percent,0
16,Random,P140,E,Ripple,F_serratus,Leathery macrophyte,Sessile,Percent,0
16,Random,P140,E,Ripple,F_spiralis,Leathery macrophyte,Sessile,Percent,15
16,Random,P140,E,Ripple,F_vesiculosus,Leathery macrophyte,Sessile,Percent,0
16,Random,P140,E,Ripple,Juv_fucus,Leathery macrophyte,Sessile,Percent,0
16,Random,P140,E,Ripple,M_gigas,Suspension feeder,Sessile,Count,0
16,Random,P140,E,Ripple,O_littoralis,Suspension feeder,Sessile,Percent,0
16,Random,P140,E,Ripple,S_spirorbis,Suspension feeder,Sessile,Percent,1
16,Random,P140,E,Ripple,Spirobranchus,Suspension feeder,Sessile,Percent,0
16,Random,P140,E,Ripple,U_intestinalis,Corticated foliose,Sessile,Percent,5
16,Random,P140,E,Ripple,U_lactuca,Corticated foliose,Sessile,Percent,0
16,Random,P140,E,Ripple,W_subatra,Suspension feeder,Sessile,Percent,0
16,Random,P140,E,Ripple,A_ephippium,Suspension feeder,Sessile,Count,0
16,Random,P140,E,Ripple,M_edulis,Suspension feeder,Sessile,Count,0
16,Random,P140,E,Ripple,M_varia,Suspension feeder,Sedentary,Count,0
16,Random,P140,E,Ripple,Sediment,NA,NA,Percent,40
16,Random,P140,E,Ripple,C_maenas,Omnivore,Mobile,Count,0
16,Random,P140,E,Ripple,C_zizyphinum,Grazer/Herbivore,Mobile,Count,0
16,Random,P140,E,Ripple,L_littorea,Grazer/Herbivore,Mobile,Count,1
16,Random,P140,E,Ripple,L_obtusata,Grazer/Herbivore,Mobile,Count,1
16,Random,P140,E,Ripple,Limpet_recruit,Grazer/Herbivore,Mobile,Count,0
16,Random,P140,E,Ripple,N_lapillus,Predator,Mobile,Count,1
16,Random,P140,E,Ripple,Polychaete,Unknown,Mobile,Count,0
16,Random,P140,E,Ripple,O_bilamellata,Predator,Mobile,Count,0
16,Random,P140,E,Ripple,O_erinaceus,Predator,Mobile,Count,0
16,Random,P140,E,Ripple,P_nothus,Predator,Mobile,Count,0
16,Random,P140,E,Ripple,P_quadrilineata,Predator,Mobile,Count,0
16,Random,P140,E,Ripple,S_umbilicalis,Grazer/Herbivore,Mobile,Count,5
16,Random,P140,E,Ripple,T_reticulata,Scavenger/Detritivore,Mobile,Count,0
16,Random,P141,F,cm_5,Cirripedia,Suspension feeder,Sessile,Percent,50
16,Random,P141,F,cm_5,C_eumyota,Suspension feeder,Sessile,Percent,1
16,Random,P141,F,cm_5,F_serratus,Leathery macrophyte,Sessile,Percent,0
16,Random,P141,F,cm_5,F_spiralis,Leathery macrophyte,Sessile,Percent,0
16,Random,P141,F,cm_5,F_vesiculosus,Leathery macrophyte,Sessile,Percent,60
16,Random,P141,F,cm_5,Juv_fucus,Leathery macrophyte,Sessile,Percent,0
16,Random,P141,F,cm_5,M_gigas,Suspension feeder,Sessile,Count,1
16,Random,P141,F,cm_5,O_littoralis,Suspension feeder,Sessile,Percent,0
16,Random,P141,F,cm_5,S_spirorbis,Suspension feeder,Sessile,Percent,0
16,Random,P141,F,cm_5,Spirobranchus,Suspension feeder,Sessile,Percent,0
16,Random,P141,F,cm_5,U_intestinalis,Corticated foliose,Sessile,Percent,0
16,Random,P141,F,cm_5,U_lactuca,Corticated foliose,Sessile,Percent,0
16,Random,P141,F,cm_5,W_subatra,Suspension feeder,Sessile,Percent,2
16,Random,P141,F,cm_5,A_ephippium,Suspension feeder,Sessile,Count,0
16,Random,P141,F,cm_5,M_edulis,Suspension feeder,Sessile,Count,0
16,Random,P141,F,cm_5,M_varia,Suspension feeder,Sedentary,Count,0
16,Random,P141,F,cm_5,Sediment,NA,NA,Percent,45
16,Random,P141,F,cm_5,C_maenas,Omnivore,Mobile,Count,0
16,Random,P141,F,cm_5,C_zizyphinum,Grazer/Herbivore,Mobile,Count,0
16,Random,P141,F,cm_5,L_littorea,Grazer/Herbivore,Mobile,Count,0
16,Random,P141,F,cm_5,L_obtusata,Grazer/Herbivore,Mobile,Count,0
16,Random,P141,F,cm_5,Limpet_recruit,Grazer/Herbivore,Mobile,Count,0
16,Random,P141,F,cm_5,N_lapillus,Predator,Mobile,Count,1
16,Random,P141,F,cm_5,Polychaete,Unknown,Mobile,Count,0
16,Random,P141,F,cm_5,O_bilamellata,Predator,Mobile,Count,0
16,Random,P141,F,cm_5,O_erinaceus,Predator,Mobile,Count,0
16,Random,P141,F,cm_5,P_nothus,Predator,Mobile,Count,0
16,Random,P141,F,cm_5,P_quadrilineata,Predator,Mobile,Count,0
16,Random,P141,F,cm_5,S_umbilicalis,Grazer/Herbivore,Mobile,Count,0
16,Random,P141,F,cm_5,T_reticulata,Scavenger/Detritivore,Mobile,Count,0
16,Random,P142,G,Flat,Cirripedia,Suspension feeder,Sessile,Percent,0
16,Random,P142,G,Flat,C_eumyota,Suspension feeder,Sessile,Percent,0
16,Random,P142,G,Flat,F_serratus,Leathery macrophyte,Sessile,Percent,0
16,Random,P142,G,Flat,F_spiralis,Leathery macrophyte,Sessile,Percent,0
16,Random,P142,G,Flat,F_vesiculosus,Leathery macrophyte,Sessile,Percent,2
16,Random,P142,G,Flat,Juv_fucus,Leathery macrophyte,Sessile,Percent,0
16,Random,P142,G,Flat,M_gigas,Suspension feeder,Sessile,Count,0
16,Random,P142,G,Flat,O_littoralis,Suspension feeder,Sessile,Percent,0
16,Random,P142,G,Flat,S_spirorbis,Suspension feeder,Sessile,Percent,0
16,Random,P142,G,Flat,Spirobranchus,Suspension feeder,Sessile,Percent,0
16,Random,P142,G,Flat,U_intestinalis,Corticated foliose,Sessile,Percent,20
16,Random,P142,G,Flat,U_lactuca,Corticated foliose,Sessile,Percent,0
16,Random,P142,G,Flat,W_subatra,Suspension feeder,Sessile,Percent,0
16,Random,P142,G,Flat,A_ephippium,Suspension feeder,Sessile,Count,0
16,Random,P142,G,Flat,M_edulis,Suspension feeder,Sessile,Count,0
16,Random,P142,G,Flat,M_varia,Suspension feeder,Sedentary,Count,0
16,Random,P142,G,Flat,Sediment,NA,NA,Percent,95
16,Random,P142,G,Flat,C_maenas,Omnivore,Mobile,Count,0
16,Random,P142,G,Flat,C_zizyphinum,Grazer/Herbivore,Mobile,Count,0
16,Random,P142,G,Flat,L_littorea,Grazer/Herbivore,Mobile,Count,0
16,Random,P142,G,Flat,L_obtusata,Grazer/Herbivore,Mobile,Count,0
16,Random,P142,G,Flat,Limpet_recruit,Grazer/Herbivore,Mobile,Count,0
16,Random,P142,G,Flat,N_lapillus,Predator,Mobile,Count,0
16,Random,P142,G,Flat,Polychaete,Unknown,Mobile,Count,0
16,Random,P142,G,Flat,O_bilamellata,Predator,Mobile,Count,0
16,Random,P142,G,Flat,O_erinaceus,Predator,Mobile,Count,0
16,Random,P142,G,Flat,P_nothus,Predator,Mobile,Count,0
16,Random,P142,G,Flat,P_quadrilineata,Predator,Mobile,Count,0
16,Random,P142,G,Flat,S_umbilicalis,Grazer/Herbivore,Mobile,Count,0
16,Random,P142,G,Flat,T_reticulata,Scavenger/Detritivore,Mobile,Count,0
16,Random,P143,H,Flat,Cirripedia,Suspension feeder,Sessile,Percent,10
16,Random,P143,H,Flat,C_eumyota,Suspension feeder,Sessile,Percent,1
16,Random,P143,H,Flat,F_serratus,Leathery macrophyte,Sessile,Percent,0
16,Random,P143,H,Flat,F_spiralis,Leathery macrophyte,Sessile,Percent,0
16,Random,P143,H,Flat,F_vesiculosus,Leathery macrophyte,Sessile,Percent,0
16,Random,P143,H,Flat,Juv_fucus,Leathery macrophyte,Sessile,Percent,2
16,Random,P143,H,Flat,M_gigas,Suspension feeder,Sessile,Count,1
16,Random,P143,H,Flat,O_littoralis,Suspension feeder,Sessile,Percent,0
16,Random,P143,H,Flat,S_spirorbis,Suspension feeder,Sessile,Percent,0
16,Random,P143,H,Flat,Spirobranchus,Suspension feeder,Sessile,Percent,0
16,Random,P143,H,Flat,U_intestinalis,Corticated foliose,Sessile,Percent,45
16,Random,P143,H,Flat,U_lactuca,Corticated foliose,Sessile,Percent,0
16,Random,P143,H,Flat,W_subatra,Suspension feeder,Sessile,Percent,0
16,Random,P143,H,Flat,A_ephippium,Suspension feeder,Sessile,Count,0
16,Random,P143,H,Flat,M_edulis,Suspension feeder,Sessile,Count,0
16,Random,P143,H,Flat,M_varia,Suspension feeder,Sedentary,Count,0
16,Random,P143,H,Flat,Sediment,NA,NA,Percent,90
16,Random,P143,H,Flat,C_maenas,Omnivore,Mobile,Count,0
16,Random,P143,H,Flat,C_zizyphinum,Grazer/Herbivore,Mobile,Count,0
16,Random,P143,H,Flat,L_littorea,Grazer/Herbivore,Mobile,Count,0
16,Random,P143,H,Flat,L_obtusata,Grazer/Herbivore,Mobile,Count,0
16,Random,P143,H,Flat,Limpet_recruit,Grazer/Herbivore,Mobile,Count,0
16,Random,P143,H,Flat,N_lapillus,Predator,Mobile,Count,0
16,Random,P143,H,Flat,Polychaete,Unknown,Mobile,Count,0
16,Random,P143,H,Flat,O_bilamellata,Predator,Mobile,Count,0
16,Random,P143,H,Flat,O_erinaceus,Predator,Mobile,Count,0
16,Random,P143,H,Flat,P_nothus,Predator,Mobile,Count,0
16,Random,P143,H,Flat,P_quadrilineata,Predator,Mobile,Count,0
16,Random,P143,H,Flat,S_umbilicalis,Grazer/Herbivore,Mobile,Count,1
16,Random,P143,H,Flat,T_reticulata,Scavenger/Detritivore,Mobile,Count,0
16,Random,P144,I,cm_5,Cirripedia,Suspension feeder,Sessile,Percent,5
16,Random,P144,I,cm_5,C_eumyota,Suspension feeder,Sessile,Percent,0
16,Random,P144,I,cm_5,F_serratus,Leathery macrophyte,Sessile,Percent,0
16,Random,P144,I,cm_5,F_spiralis,Leathery macrophyte,Sessile,Percent,0
16,Random,P144,I,cm_5,F_vesiculosus,Leathery macrophyte,Sessile,Percent,100
16,Random,P144,I,cm_5,Juv_fucus,Leathery macrophyte,Sessile,Percent,0
16,Random,P144,I,cm_5,M_gigas,Suspension feeder,Sessile,Count,0
16,Random,P144,I,cm_5,O_littoralis,Suspension feeder,Sessile,Percent,0
16,Random,P144,I,cm_5,S_spirorbis,Suspension feeder,Sessile,Percent,5
16,Random,P144,I,cm_5,Spirobranchus,Suspension feeder,Sessile,Percent,1
16,Random,P144,I,cm_5,U_intestinalis,Corticated foliose,Sessile,Percent,0
16,Random,P144,I,cm_5,U_lactuca,Corticated foliose,Sessile,Percent,0
16,Random,P144,I,cm_5,W_subatra,Suspension feeder,Sessile,Percent,5
16,Random,P144,I,cm_5,A_ephippium,Suspension feeder,Sessile,Count,0
16,Random,P144,I,cm_5,M_edulis,Suspension feeder,Sessile,Count,0
16,Random,P144,I,cm_5,M_varia,Suspension feeder,Sedentary,Count,0
16,Random,P144,I,cm_5,Sediment,NA,NA,Percent,100
16,Random,P144,I,cm_5,C_maenas,Omnivore,Mobile,Count,0
16,Random,P144,I,cm_5,C_zizyphinum,Grazer/Herbivore,Mobile,Count,0
16,Random,P144,I,cm_5,L_littorea,Grazer/Herbivore,Mobile,Count,0
16,Random,P144,I,cm_5,L_obtusata,Grazer/Herbivore,Mobile,Count,0
16,Random,P144,I,cm_5,Limpet_recruit,Grazer/Herbivore,Mobile,Count,0
16,Random,P144,I,cm_5,N_lapillus,Predator,Mobile,Count,6
16,Random,P144,I,cm_5,Polychaete,Unknown,Mobile,Count,0
16,Random,P144,I,cm_5,O_bilamellata,Predator,Mobile,Count,0
16,Random,P144,I,cm_5,O_erinaceus,Predator,Mobile,Count,0
16,Random,P144,I,cm_5,P_nothus,Predator,Mobile,Count,0
16,Random,P144,I,cm_5,P_quadrilineata,Predator,Mobile,Count,0
16,Random,P144,I,cm_5,S_umbilicalis,Grazer/Herbivore,Mobile,Count,0
16,Random,P144,I,cm_5,T_reticulata,Scavenger/Detritivore,Mobile,Count,0
17,Grouped,P145,A,Ripple,Cirripedia,Suspension feeder,Sessile,Percent,1
17,Grouped,P145,A,Ripple,C_eumyota,Suspension feeder,Sessile,Percent,0
17,Grouped,P145,A,Ripple,F_serratus,Leathery macrophyte,Sessile,Percent,0
17,Grouped,P145,A,Ripple,F_spiralis,Leathery macrophyte,Sessile,Percent,5
17,Grouped,P145,A,Ripple,F_vesiculosus,Leathery macrophyte,Sessile,Percent,0
17,Grouped,P145,A,Ripple,Juv_fucus,Leathery macrophyte,Sessile,Percent,0
17,Grouped,P145,A,Ripple,M_gigas,Suspension feeder,Sessile,Count,0
17,Grouped,P145,A,Ripple,O_littoralis,Suspension feeder,Sessile,Percent,0
17,Grouped,P145,A,Ripple,S_spirorbis,Suspension feeder,Sessile,Percent,0
17,Grouped,P145,A,Ripple,Spirobranchus,Suspension feeder,Sessile,Percent,0
17,Grouped,P145,A,Ripple,U_intestinalis,Corticated foliose,Sessile,Percent,90
17,Grouped,P145,A,Ripple,U_lactuca,Corticated foliose,Sessile,Percent,0
17,Grouped,P145,A,Ripple,W_subatra,Suspension feeder,Sessile,Percent,0
17,Grouped,P145,A,Ripple,A_ephippium,Suspension feeder,Sessile,Count,0
17,Grouped,P145,A,Ripple,M_edulis,Suspension feeder,Sessile,Count,0
17,Grouped,P145,A,Ripple,M_varia,Suspension feeder,Sedentary,Count,0
17,Grouped,P145,A,Ripple,Sediment,NA,NA,Percent,10
17,Grouped,P145,A,Ripple,C_maenas,Omnivore,Mobile,Count,0
17,Grouped,P145,A,Ripple,C_zizyphinum,Grazer/Herbivore,Mobile,Count,0
17,Grouped,P145,A,Ripple,L_littorea,Grazer/Herbivore,Mobile,Count,0
17,Grouped,P145,A,Ripple,L_obtusata,Grazer/Herbivore,Mobile,Count,0
17,Grouped,P145,A,Ripple,Limpet_recruit,Grazer/Herbivore,Mobile,Count,0
17,Grouped,P145,A,Ripple,N_lapillus,Predator,Mobile,Count,0
17,Grouped,P145,A,Ripple,Polychaete,Unknown,Mobile,Count,0
17,Grouped,P145,A,Ripple,O_bilamellata,Predator,Mobile,Count,0
17,Grouped,P145,A,Ripple,O_erinaceus,Predator,Mobile,Count,0
17,Grouped,P145,A,Ripple,P_nothus,Predator,Mobile,Count,0
17,Grouped,P145,A,Ripple,P_quadrilineata,Predator,Mobile,Count,0
17,Grouped,P145,A,Ripple,S_umbilicalis,Grazer/Herbivore,Mobile,Count,1
17,Grouped,P145,A,Ripple,T_reticulata,Scavenger/Detritivore,Mobile,Count,0
17,Grouped,P146,B,Flat,Cirripedia,Suspension feeder,Sessile,Percent,1
17,Grouped,P146,B,Flat,C_eumyota,Suspension feeder,Sessile,Percent,0
17,Grouped,P146,B,Flat,F_serratus,Leathery macrophyte,Sessile,Percent,0
17,Grouped,P146,B,Flat,F_spiralis,Leathery macrophyte,Sessile,Percent,0
17,Grouped,P146,B,Flat,F_vesiculosus,Leathery macrophyte,Sessile,Percent,0
17,Grouped,P146,B,Flat,Juv_fucus,Leathery macrophyte,Sessile,Percent,0
17,Grouped,P146,B,Flat,M_gigas,Suspension feeder,Sessile,Count,2
17,Grouped,P146,B,Flat,O_littoralis,Suspension feeder,Sessile,Percent,0
17,Grouped,P146,B,Flat,S_spirorbis,Suspension feeder,Sessile,Percent,0
17,Grouped,P146,B,Flat,Spirobranchus,Suspension feeder,Sessile,Percent,0
17,Grouped,P146,B,Flat,U_intestinalis,Corticated foliose,Sessile,Percent,50
17,Grouped,P146,B,Flat,U_lactuca,Corticated foliose,Sessile,Percent,0
17,Grouped,P146,B,Flat,W_subatra,Suspension feeder,Sessile,Percent,0
17,Grouped,P146,B,Flat,A_ephippium,Suspension feeder,Sessile,Count,0
17,Grouped,P146,B,Flat,M_edulis,Suspension feeder,Sessile,Count,0
17,Grouped,P146,B,Flat,M_varia,Suspension feeder,Sedentary,Count,0
17,Grouped,P146,B,Flat,Sediment,NA,NA,Percent,45
17,Grouped,P146,B,Flat,C_maenas,Omnivore,Mobile,Count,0
17,Grouped,P146,B,Flat,C_zizyphinum,Grazer/Herbivore,Mobile,Count,0
17,Grouped,P146,B,Flat,L_littorea,Grazer/Herbivore,Mobile,Count,0
17,Grouped,P146,B,Flat,L_obtusata,Grazer/Herbivore,Mobile,Count,0
17,Grouped,P146,B,Flat,Limpet_recruit,Grazer/Herbivore,Mobile,Count,1
17,Grouped,P146,B,Flat,N_lapillus,Predator,Mobile,Count,0
17,Grouped,P146,B,Flat,Polychaete,Unknown,Mobile,Count,0
17,Grouped,P146,B,Flat,O_bilamellata,Predator,Mobile,Count,0
17,Grouped,P146,B,Flat,O_erinaceus,Predator,Mobile,Count,0
17,Grouped,P146,B,Flat,P_nothus,Predator,Mobile,Count,0
17,Grouped,P146,B,Flat,P_quadrilineata,Predator,Mobile,Count,0
17,Grouped,P146,B,Flat,S_umbilicalis,Grazer/Herbivore,Mobile,Count,1
17,Grouped,P146,B,Flat,T_reticulata,Scavenger/Detritivore,Mobile,Count,0
17,Grouped,P147,C,cm_5,Cirripedia,Suspension feeder,Sessile,Percent,15
17,Grouped,P147,C,cm_5,C_eumyota,Suspension feeder,Sessile,Percent,0
17,Grouped,P147,C,cm_5,F_serratus,Leathery macrophyte,Sessile,Percent,100
17,Grouped,P147,C,cm_5,F_spiralis,Leathery macrophyte,Sessile,Percent,0
